,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
5618,persona_5618,40,M,Tenjo,3,5,0,4645
5619,persona_5619,43,F,Zipa,3,4,1,6150
5620,persona_5620,65,F,Zipa,3,0,2,5968
5621,persona_5621,70,M,Cajica,2,0,2,4425
5622,persona_5622,29,F,Cajica,2,5,0,5696
5623,persona_5623,22,M,Zipa,1,4,0,1829
5624,persona_5624,33,M,Cajica,3,0,1,2143
5625,persona_5625,44,F,Bogotá,2,0,1,6081
5626,persona_5626,28,M,Zipa,1,5,2,5739
5627,persona_5627,26,M,Cajica,0,5,2,3444
5628,persona_5628,26,F,Chía,1,5,2,3807
5629,persona_5629,30,F,Chía,3,4,0,3166
5630,persona_5630,64,F,Cajica,3,2,1,2210
5631,persona_5631,39,F,Tenjo,2,5,0,3466
5632,persona_5632,57,F,Zipa,0,5,2,5628
5633,persona_5633,49,F,Tenjo,2,5,0,4977
5634,persona_5634,27,M,Tenjo,1,0,1,5546
5635,persona_5635,37,M,Zipa,0,1,0,3280
5636,persona_5636,43,M,Tenjo,1,5,0,2626
5637,persona_5637,48,F,Cajica,0,3,1,6170
5638,persona_5638,40,F,Chía,2,5,2,4212
5639,persona_5639,47,M,Chía,3,3,2,4604
5640,persona_5640,24,M,Chía,2,3,2,4689
5641,persona_5641,29,M,Tenjo,3,1,0,4488
5642,persona_5642,64,M,Cajica,3,5,1,903
5643,persona_5643,49,M,Bogotá,0,1,0,3159
5644,persona_5644,47,M,Zipa,3,5,1,5062
5645,persona_5645,52,M,Zipa,2,5,2,4267
5646,persona_5646,33,M,Chía,1,0,0,5335
5647,persona_5647,68,F,Tenjo,2,2,0,2090
5648,persona_5648,59,F,Cajica,3,0,0,1594
5649,persona_5649,69,F,Chía,2,1,2,3639
5650,persona_5650,57,F,Cajica,3,2,0,2556
5651,persona_5651,56,F,Tenjo,2,2,0,6248
5652,persona_5652,40,M,Cajica,3,2,1,6336
5653,persona_5653,63,F,Tenjo,1,5,0,6373
5654,persona_5654,61,F,Tenjo,2,3,0,1331
5655,persona_5655,46,F,Cajica,1,1,1,5491
5656,persona_5656,27,M,Bogotá,3,3,2,3547
5657,persona_5657,26,M,Bogotá,0,1,2,2993
5658,persona_5658,54,F,Zipa,2,1,2,3441
5659,persona_5659,69,M,Tenjo,0,3,2,1144
5660,persona_5660,28,M,Bogotá,1,1,1,6233
5661,persona_5661,53,M,Chía,3,4,1,2396
5662,persona_5662,32,M,Bogotá,0,0,1,6318
5663,persona_5663,55,M,Zipa,2,2,0,5159
5664,persona_5664,69,M,Chía,3,3,1,1129
5665,persona_5665,24,M,Chía,1,5,0,4217
5666,persona_5666,65,M,Bogotá,3,4,1,2899
5667,persona_5667,63,F,Chía,0,4,1,3675
5668,persona_5668,61,M,Cajica,3,3,2,4073
5669,persona_5669,28,F,Chía,2,5,2,4549
5670,persona_5670,31,F,Chía,3,5,0,1025
5671,persona_5671,21,M,Zipa,2,1,0,5171
5672,persona_5672,70,M,Cajica,1,3,1,1364
5673,persona_5673,55,M,Bogotá,2,4,1,5182
5674,persona_5674,41,M,Tenjo,2,3,2,2212
5675,persona_5675,28,M,Bogotá,3,1,0,6821
5676,persona_5676,26,M,Bogotá,1,5,0,2358
5677,persona_5677,20,F,Zipa,0,1,2,5466
5678,persona_5678,35,F,Bogotá,1,1,1,1799
5679,persona_5679,22,M,Chía,2,3,0,3212
5680,persona_5680,61,F,Cajica,1,2,2,4655
5681,persona_5681,44,F,Bogotá,0,0,0,3936
5682,persona_5682,22,M,Cajica,0,2,2,2145
5683,persona_5683,50,M,Cajica,1,4,2,3537
5684,persona_5684,28,M,Bogotá,3,0,0,6294
5685,persona_5685,63,F,Bogotá,1,0,0,1189
5686,persona_5686,55,F,Tenjo,2,1,1,1341
5687,persona_5687,30,M,Cajica,0,3,0,1439
5688,persona_5688,51,F,Tenjo,2,0,2,4718
5689,persona_5689,60,F,Bogotá,1,3,2,3091
5690,persona_5690,65,F,Cajica,1,3,2,2300
5691,persona_5691,38,F,Tenjo,1,3,0,5878
5692,persona_5692,54,F,Zipa,3,0,1,5228
5693,persona_5693,31,M,Zipa,2,3,0,3249
5694,persona_5694,31,F,Bogotá,1,3,1,4725
5695,persona_5695,37,M,Zipa,0,5,0,4366
5696,persona_5696,41,F,Cajica,1,5,2,6093
5697,persona_5697,40,F,Zipa,2,3,1,2612
5698,persona_5698,24,M,Cajica,1,0,2,1212
5699,persona_5699,31,M,Chía,0,0,1,3338
5700,persona_5700,53,M,Zipa,0,1,1,1834
5701,persona_5701,48,M,Chía,2,5,2,3432
5702,persona_5702,61,M,Zipa,0,0,2,6076
5703,persona_5703,58,M,Bogotá,1,3,2,4678
5704,persona_5704,56,F,Cajica,0,1,2,3701
5705,persona_5705,59,M,Zipa,1,5,0,1910
5706,persona_5706,43,M,Chía,0,5,1,4768
5707,persona_5707,21,M,Bogotá,3,3,0,5254
5708,persona_5708,39,F,Bogotá,0,2,1,5887
5709,persona_5709,59,F,Chía,2,5,0,4712
5710,persona_5710,37,M,Zipa,3,3,1,4230
5711,persona_5711,40,M,Bogotá,1,1,0,2585
5712,persona_5712,52,F,Chía,2,2,2,1075
5713,persona_5713,38,F,Chía,0,3,2,2633
5714,persona_5714,54,F,Cajica,1,5,2,6066
5715,persona_5715,57,M,Cajica,3,0,0,4707
5716,persona_5716,40,F,Tenjo,2,4,2,1747
5717,persona_5717,53,M,Chía,1,2,1,2374
5718,persona_5718,34,M,Chía,0,1,2,6812
5719,persona_5719,64,F,Bogotá,2,1,1,2437
5720,persona_5720,25,M,Bogotá,3,4,2,5783
5721,persona_5721,67,F,Cajica,3,1,1,3554
5722,persona_5722,53,M,Tenjo,3,5,2,1205
5723,persona_5723,26,M,Cajica,0,3,1,3552
5724,persona_5724,56,M,Chía,3,2,1,1493
5725,persona_5725,46,M,Cajica,1,0,0,6656
5726,persona_5726,51,F,Chía,1,5,2,3306
5727,persona_5727,44,M,Cajica,0,1,2,2766
5728,persona_5728,47,M,Cajica,2,4,1,6276
5729,persona_5729,48,F,Tenjo,1,2,1,1979
5730,persona_5730,43,M,Tenjo,1,0,0,6978
5731,persona_5731,54,F,Chía,1,3,1,5670
5732,persona_5732,62,F,Chía,2,1,2,3594
5733,persona_5733,59,F,Chía,2,4,2,5744
5734,persona_5734,60,M,Bogotá,0,1,0,2032
5735,persona_5735,21,F,Tenjo,3,5,2,932
5736,persona_5736,44,M,Cajica,0,5,0,2934
5737,persona_5737,55,M,Zipa,2,2,0,5697
5738,persona_5738,30,M,Zipa,1,3,0,3764
5739,persona_5739,57,F,Tenjo,3,1,0,1621
5740,persona_5740,54,M,Cajica,0,1,0,1942
5741,persona_5741,48,F,Cajica,3,4,2,5765
5742,persona_5742,35,F,Bogotá,1,2,0,5613
5743,persona_5743,52,F,Bogotá,1,5,1,1380
5744,persona_5744,21,F,Cajica,2,0,0,1568
5745,persona_5745,69,F,Bogotá,3,4,0,1260
5746,persona_5746,65,F,Cajica,1,1,1,6580
5747,persona_5747,48,M,Zipa,0,2,2,2576
5748,persona_5748,31,F,Bogotá,0,2,2,6939
5749,persona_5749,28,M,Bogotá,1,4,2,3700
5750,persona_5750,66,M,Zipa,0,2,1,6151
5751,persona_5751,70,M,Cajica,3,4,1,3638
5752,persona_5752,64,F,Chía,3,2,2,3059
5753,persona_5753,35,F,Chía,1,5,0,1267
5754,persona_5754,53,F,Tenjo,0,2,0,1856
5755,persona_5755,55,F,Bogotá,1,5,0,2168
5756,persona_5756,43,M,Cajica,3,0,1,6898
5757,persona_5757,32,F,Bogotá,1,1,1,4038
5758,persona_5758,67,F,Chía,2,0,0,6041
5759,persona_5759,41,M,Bogotá,1,2,1,6432
5760,persona_5760,27,M,Cajica,0,3,1,1067
5761,persona_5761,34,F,Tenjo,0,0,1,2912
5762,persona_5762,51,F,Chía,1,2,0,3439
5763,persona_5763,49,M,Tenjo,2,0,1,1290
5764,persona_5764,34,M,Chía,2,1,1,1197
5765,persona_5765,35,F,Cajica,1,2,1,2242
5766,persona_5766,31,M,Bogotá,1,4,0,2074
5767,persona_5767,52,F,Zipa,2,4,2,5717
5768,persona_5768,56,F,Cajica,3,1,2,2739
5769,persona_5769,20,F,Chía,3,3,2,964
5770,persona_5770,50,M,Cajica,3,0,0,5472
5771,persona_5771,51,M,Zipa,0,4,1,5852
5772,persona_5772,44,M,Bogotá,3,4,2,2887
5773,persona_5773,27,F,Zipa,2,5,0,942
5774,persona_5774,39,M,Cajica,2,0,2,6449
5775,persona_5775,49,M,Bogotá,1,3,0,1693
5776,persona_5776,56,M,Bogotá,1,3,0,1808
5777,persona_5777,37,F,Chía,2,3,0,3497
5778,persona_5778,36,M,Zipa,1,5,1,4274
5779,persona_5779,21,F,Chía,0,2,1,3617
5780,persona_5780,29,F,Bogotá,3,3,0,1554
5781,persona_5781,69,F,Cajica,1,1,0,4838
5782,persona_5782,34,F,Bogotá,1,4,1,2504
5783,persona_5783,35,F,Cajica,2,2,2,4408
5784,persona_5784,65,M,Bogotá,2,3,0,6649
5785,persona_5785,34,M,Tenjo,2,1,1,6422
5786,persona_5786,59,F,Zipa,0,0,1,1794
5787,persona_5787,35,M,Tenjo,1,4,0,5112
5788,persona_5788,69,F,Tenjo,1,2,1,6373
5789,persona_5789,69,F,Bogotá,1,4,1,2097
5790,persona_5790,51,F,Chía,2,5,2,1854
5791,persona_5791,55,M,Tenjo,3,0,0,6794
5792,persona_5792,46,F,Bogotá,0,2,1,6179
5793,persona_5793,34,F,Chía,0,4,2,3006
5794,persona_5794,70,F,Bogotá,2,5,0,2448
5795,persona_5795,36,M,Chía,3,4,2,5302
5796,persona_5796,62,F,Cajica,1,4,1,2914
5797,persona_5797,20,M,Tenjo,2,4,0,3232
5798,persona_5798,65,F,Tenjo,3,0,1,1431
5799,persona_5799,70,M,Chía,3,4,0,5332
5800,persona_5800,36,F,Chía,1,2,0,5859
5801,persona_5801,20,M,Zipa,0,5,1,3045
5802,persona_5802,25,M,Zipa,3,3,1,4924
5803,persona_5803,44,M,Chía,3,2,1,4862
5804,persona_5804,55,M,Tenjo,0,0,1,6562
5805,persona_5805,40,F,Chía,0,4,2,3993
5806,persona_5806,68,F,Chía,2,5,0,2482
5807,persona_5807,53,M,Zipa,3,4,1,3081
5808,persona_5808,55,M,Chía,1,3,0,4353
5809,persona_5809,68,F,Bogotá,2,4,1,4199
5810,persona_5810,23,F,Chía,0,0,2,6085
5811,persona_5811,55,M,Tenjo,2,4,2,2421
5812,persona_5812,29,F,Chía,1,5,0,3024
5813,persona_5813,38,F,Zipa,0,2,1,2920
5814,persona_5814,62,M,Tenjo,1,1,2,6687
5815,persona_5815,21,F,Bogotá,1,5,0,1536
5816,persona_5816,68,F,Chía,3,2,2,4315
5817,persona_5817,62,F,Tenjo,3,2,2,2049
5818,persona_5818,55,M,Zipa,1,0,1,5490
5819,persona_5819,43,M,Cajica,2,5,1,6380
5820,persona_5820,41,M,Bogotá,2,0,1,2400
5821,persona_5821,47,M,Bogotá,0,1,0,4783
5822,persona_5822,56,M,Bogotá,1,3,2,5907
5823,persona_5823,27,M,Chía,2,3,0,6589
5824,persona_5824,65,M,Chía,2,2,0,1918
5825,persona_5825,45,M,Zipa,2,5,0,1877
5826,persona_5826,28,F,Cajica,2,1,0,3600
5827,persona_5827,31,M,Tenjo,1,0,2,5197
5828,persona_5828,57,M,Chía,3,2,1,3585
5829,persona_5829,57,M,Tenjo,0,5,0,2020
5830,persona_5830,68,F,Tenjo,0,3,1,2373
5831,persona_5831,59,F,Chía,1,4,1,4578
5832,persona_5832,55,F,Chía,1,3,0,3165
5833,persona_5833,48,F,Cajica,0,3,0,2170
5834,persona_5834,59,F,Chía,2,5,2,4105
5835,persona_5835,25,F,Zipa,2,3,2,6724
5836,persona_5836,41,M,Bogotá,1,4,2,1200
5837,persona_5837,70,M,Cajica,2,4,2,5270
5838,persona_5838,21,F,Zipa,1,2,1,4921
5839,persona_5839,69,F,Chía,1,5,2,2221
5840,persona_5840,65,M,Zipa,3,1,2,2542
5841,persona_5841,36,M,Cajica,3,5,0,5409
5842,persona_5842,24,F,Chía,1,5,1,3372
5843,persona_5843,39,M,Tenjo,3,3,1,1560
5844,persona_5844,22,F,Bogotá,3,0,1,3713
5845,persona_5845,64,F,Chía,0,3,2,2608
5846,persona_5846,47,M,Bogotá,3,1,2,3330
5847,persona_5847,67,F,Cajica,1,4,2,3976
5848,persona_5848,68,F,Zipa,2,2,1,6011
5849,persona_5849,20,M,Chía,0,2,1,2116
5850,persona_5850,56,F,Chía,1,2,1,3950
5851,persona_5851,33,M,Cajica,3,1,0,3231
5852,persona_5852,34,F,Cajica,3,0,2,5198
5853,persona_5853,66,M,Chía,1,2,2,2175
5854,persona_5854,57,M,Chía,3,0,2,6603
5855,persona_5855,46,F,Chía,3,4,1,1481
5856,persona_5856,27,F,Chía,3,1,2,6112
5857,persona_5857,54,M,Bogotá,1,0,2,5879
5858,persona_5858,33,F,Bogotá,1,5,1,1703
5859,persona_5859,45,M,Tenjo,0,5,0,3242
5860,persona_5860,56,F,Zipa,1,3,1,2341
5861,persona_5861,54,M,Chía,3,4,2,2779
5862,persona_5862,47,F,Bogotá,1,1,1,4907
5863,persona_5863,33,F,Bogotá,1,1,0,5306
5864,persona_5864,28,F,Zipa,0,2,2,3366
5865,persona_5865,58,M,Cajica,2,2,0,5836
5866,persona_5866,63,M,Cajica,3,2,1,974
5867,persona_5867,62,M,Zipa,2,0,0,4807
5868,persona_5868,39,F,Tenjo,2,3,2,1947
5869,persona_5869,59,M,Zipa,1,5,1,5966
5870,persona_5870,49,M,Cajica,3,0,0,3075
5871,persona_5871,40,M,Zipa,1,0,1,6647
5872,persona_5872,22,F,Bogotá,3,3,2,3783
5873,persona_5873,47,F,Zipa,3,5,0,2878
5874,persona_5874,21,F,Bogotá,2,1,2,6447
5875,persona_5875,41,M,Chía,3,5,1,4996
5876,persona_5876,33,F,Chía,3,0,0,4564
5877,persona_5877,60,F,Bogotá,0,0,2,5493
5878,persona_5878,37,F,Bogotá,2,1,2,6023
5879,persona_5879,67,M,Bogotá,2,0,1,2020
5880,persona_5880,22,M,Cajica,3,4,2,6318
5881,persona_5881,66,M,Chía,1,4,2,4721
5882,persona_5882,70,M,Tenjo,1,1,2,4605
5883,persona_5883,44,M,Chía,1,5,0,5542
5884,persona_5884,54,M,Tenjo,0,0,1,1093
5885,persona_5885,60,M,Bogotá,0,2,2,6012
5886,persona_5886,37,F,Tenjo,0,5,2,1960
5887,persona_5887,40,M,Cajica,3,1,2,5027
5888,persona_5888,20,M,Tenjo,0,4,0,4621
5889,persona_5889,53,F,Tenjo,2,0,0,1602
5890,persona_5890,36,M,Cajica,0,3,2,6888
5891,persona_5891,59,F,Bogotá,3,0,1,2101
5892,persona_5892,56,M,Bogotá,0,4,2,6521
5893,persona_5893,26,F,Chía,1,4,0,3573
5894,persona_5894,51,M,Zipa,3,3,2,1638
5895,persona_5895,67,F,Bogotá,2,5,1,1965
5896,persona_5896,39,M,Bogotá,1,0,0,4970
5897,persona_5897,59,F,Chía,3,0,1,4159
5898,persona_5898,67,M,Zipa,3,3,1,2422
5899,persona_5899,33,F,Cajica,3,5,1,3475
5900,persona_5900,55,F,Tenjo,3,0,1,5788
5901,persona_5901,58,F,Zipa,3,3,1,2942
5902,persona_5902,49,M,Chía,2,2,0,2837
5903,persona_5903,58,F,Cajica,2,3,0,1084
5904,persona_5904,70,M,Chía,3,2,1,1505
5905,persona_5905,47,M,Tenjo,1,0,2,1248
5906,persona_5906,70,F,Cajica,0,0,0,5059
5907,persona_5907,67,M,Chía,2,5,1,5613
5908,persona_5908,23,M,Tenjo,3,2,0,2358
5909,persona_5909,51,F,Bogotá,1,0,1,6266
5910,persona_5910,53,F,Tenjo,3,4,0,4620
5911,persona_5911,50,F,Chía,0,5,0,1098
5912,persona_5912,56,M,Cajica,3,3,1,3384
5913,persona_5913,66,F,Bogotá,0,1,2,1767
5914,persona_5914,63,F,Zipa,0,0,2,6740
5915,persona_5915,66,F,Chía,1,3,2,4168
5916,persona_5916,21,M,Chía,1,4,2,1214
5917,persona_5917,64,M,Chía,3,0,2,5851
5918,persona_5918,26,M,Chía,0,4,0,2799
5919,persona_5919,32,M,Chía,0,3,1,5278
5920,persona_5920,53,F,Zipa,1,3,0,6219
5921,persona_5921,69,M,Chía,0,0,1,5807
5922,persona_5922,58,F,Chía,3,4,1,6592
5923,persona_5923,21,M,Bogotá,1,0,2,6143
5924,persona_5924,60,M,Chía,2,4,1,6327
5925,persona_5925,61,F,Tenjo,3,3,2,3995
5926,persona_5926,22,F,Chía,1,0,0,4677
5927,persona_5927,60,F,Chía,3,3,1,5669
5928,persona_5928,62,M,Bogotá,3,1,0,6208
5929,persona_5929,44,F,Chía,0,4,2,2712
5930,persona_5930,53,M,Zipa,0,3,2,5828
5931,persona_5931,31,M,Zipa,0,4,0,1767
5932,persona_5932,59,F,Cajica,3,4,0,1789
5933,persona_5933,43,F,Tenjo,3,5,1,2915
5934,persona_5934,61,M,Zipa,1,0,2,5501
5935,persona_5935,52,F,Zipa,0,3,2,2473
5936,persona_5936,62,M,Cajica,1,1,2,2546
5937,persona_5937,26,M,Chía,3,5,2,1168
5938,persona_5938,36,M,Tenjo,3,3,1,3670
5939,persona_5939,55,M,Cajica,0,4,1,3388
5940,persona_5940,56,M,Bogotá,2,4,1,5899
5941,persona_5941,51,F,Chía,0,0,2,4174
5942,persona_5942,58,M,Chía,2,4,0,5266
5943,persona_5943,55,F,Bogotá,0,2,2,3113
5944,persona_5944,61,F,Cajica,1,4,2,2496
5945,persona_5945,69,M,Cajica,3,3,2,3805
5946,persona_5946,66,M,Chía,0,5,2,5285
5947,persona_5947,62,M,Zipa,1,3,1,2297
5948,persona_5948,68,M,Cajica,2,1,1,3004
5949,persona_5949,70,F,Tenjo,2,3,0,1231
5950,persona_5950,41,M,Zipa,0,0,2,4131
5951,persona_5951,34,F,Chía,2,3,1,5132
5952,persona_5952,47,F,Cajica,1,2,2,3224
5953,persona_5953,25,M,Cajica,0,2,0,3505
5954,persona_5954,28,M,Bogotá,2,5,0,2253
5955,persona_5955,63,M,Bogotá,0,2,1,3175
5956,persona_5956,69,M,Chía,0,1,1,4113
5957,persona_5957,22,F,Cajica,2,1,0,1034
5958,persona_5958,64,M,Tenjo,2,0,2,6783
5959,persona_5959,29,F,Chía,3,4,2,4006
5960,persona_5960,65,M,Tenjo,3,4,0,4297
5961,persona_5961,69,F,Bogotá,3,5,2,1169
5962,persona_5962,27,F,Chía,2,3,1,5897
5963,persona_5963,35,F,Tenjo,2,5,2,1049
5964,persona_5964,24,F,Bogotá,3,4,0,940
5965,persona_5965,20,M,Cajica,2,5,2,4024
5966,persona_5966,43,F,Zipa,1,5,1,1525
5967,persona_5967,33,M,Tenjo,0,3,2,4181
5968,persona_5968,28,F,Zipa,1,1,2,6736
5969,persona_5969,37,M,Bogotá,0,4,2,4117
5970,persona_5970,58,F,Bogotá,0,3,1,6250
5971,persona_5971,22,M,Cajica,2,2,0,4137
5972,persona_5972,39,M,Cajica,3,5,0,4677
5973,persona_5973,32,M,Cajica,3,1,0,4381
5974,persona_5974,35,M,Chía,0,3,2,3800
5975,persona_5975,49,F,Chía,1,1,0,5104
5976,persona_5976,67,M,Chía,3,4,2,6284
5977,persona_5977,28,M,Cajica,1,0,2,1414
5978,persona_5978,65,M,Chía,2,5,2,2037
5979,persona_5979,53,M,Chía,1,5,1,1236
5980,persona_5980,35,M,Zipa,1,0,1,4950
5981,persona_5981,55,M,Bogotá,0,4,1,1928
5982,persona_5982,63,F,Zipa,0,5,1,5674
5983,persona_5983,28,F,Chía,1,2,2,5367
5984,persona_5984,39,M,Zipa,2,3,0,3285
5985,persona_5985,35,M,Bogotá,3,3,0,6548
5986,persona_5986,27,F,Cajica,0,4,2,4489
5987,persona_5987,55,F,Chía,2,4,2,1525
5988,persona_5988,34,F,Zipa,0,2,1,1429
5989,persona_5989,59,F,Cajica,0,5,1,1192
5990,persona_5990,60,M,Cajica,2,0,0,3138
5991,persona_5991,26,F,Tenjo,2,2,1,2180
5992,persona_5992,68,M,Cajica,2,2,0,2954
5993,persona_5993,40,M,Tenjo,3,2,0,1097
5994,persona_5994,43,F,Cajica,2,5,0,1200
5995,persona_5995,45,F,Zipa,1,4,0,1722
5996,persona_5996,30,F,Cajica,2,4,1,2700
5997,persona_5997,32,F,Cajica,3,4,2,3215
5998,persona_5998,46,M,Tenjo,3,2,0,6868
5999,persona_5999,24,F,Chía,1,2,2,4984
6000,persona_6000,63,F,Zipa,2,4,2,961
6001,persona_6001,38,F,Chía,0,0,1,5108
6002,persona_6002,61,F,Cajica,2,5,1,4101
6003,persona_6003,30,F,Zipa,3,3,0,1873
6004,persona_6004,27,M,Cajica,3,4,1,4618
6005,persona_6005,47,F,Cajica,0,3,2,2210
6006,persona_6006,48,F,Cajica,3,1,2,5423
6007,persona_6007,25,F,Chía,3,2,0,4074
6008,persona_6008,22,F,Bogotá,2,2,2,1347
6009,persona_6009,34,M,Cajica,0,0,1,1762
6010,persona_6010,53,F,Zipa,3,0,1,5781
6011,persona_6011,64,F,Bogotá,2,5,2,6805
6012,persona_6012,41,M,Tenjo,1,1,0,6398
6013,persona_6013,65,F,Cajica,0,2,0,3274
6014,persona_6014,33,F,Bogotá,1,3,0,5536
6015,persona_6015,31,F,Cajica,0,2,1,6682
6016,persona_6016,33,M,Chía,0,5,0,2334
6017,persona_6017,28,F,Chía,0,4,0,2486
6018,persona_6018,37,F,Chía,2,2,0,4773
6019,persona_6019,33,F,Chía,1,4,2,6409
6020,persona_6020,38,F,Bogotá,3,1,2,1642
6021,persona_6021,50,M,Tenjo,0,1,0,5675
6022,persona_6022,31,M,Tenjo,2,0,0,6614
6023,persona_6023,69,F,Bogotá,0,5,1,6405
6024,persona_6024,21,M,Chía,1,4,0,2673
6025,persona_6025,22,F,Zipa,2,0,2,5601
6026,persona_6026,46,F,Tenjo,0,3,1,3516
6027,persona_6027,25,F,Bogotá,0,0,1,3174
6028,persona_6028,69,F,Cajica,2,0,1,6200
6029,persona_6029,58,F,Chía,3,1,2,4679
6030,persona_6030,46,F,Bogotá,1,2,2,3159
6031,persona_6031,37,M,Zipa,2,1,2,1931
6032,persona_6032,44,F,Bogotá,3,1,2,4564
6033,persona_6033,65,M,Bogotá,1,4,0,4522
6034,persona_6034,22,F,Chía,3,5,1,3261
6035,persona_6035,64,M,Zipa,2,4,2,928
6036,persona_6036,60,F,Zipa,0,5,0,4558
6037,persona_6037,48,F,Chía,0,3,1,3088
6038,persona_6038,49,M,Zipa,0,4,2,4027
6039,persona_6039,55,F,Bogotá,2,4,0,5315
6040,persona_6040,39,M,Cajica,1,4,1,2203
6041,persona_6041,49,M,Zipa,3,3,1,4197
6042,persona_6042,62,M,Cajica,3,5,2,6756
6043,persona_6043,57,F,Bogotá,3,0,2,2639
6044,persona_6044,46,M,Cajica,2,3,0,2962
6045,persona_6045,60,M,Zipa,0,1,2,6365
6046,persona_6046,20,F,Cajica,0,0,1,2953
6047,persona_6047,50,M,Cajica,0,2,0,2175
6048,persona_6048,41,M,Tenjo,1,1,1,2984
6049,persona_6049,22,M,Cajica,0,1,1,5861
6050,persona_6050,49,F,Cajica,3,5,2,3660
6051,persona_6051,66,F,Bogotá,3,5,0,2852
6052,persona_6052,25,F,Zipa,2,5,1,2932
6053,persona_6053,36,F,Tenjo,1,5,0,5927
6054,persona_6054,66,F,Tenjo,0,1,1,5130
6055,persona_6055,39,F,Cajica,1,2,0,1484
6056,persona_6056,35,M,Zipa,2,3,0,3690
6057,persona_6057,66,M,Cajica,3,2,1,5364
6058,persona_6058,50,F,Cajica,3,2,2,2187
6059,persona_6059,31,M,Bogotá,0,0,2,2946
6060,persona_6060,34,M,Chía,1,1,1,5113
6061,persona_6061,56,F,Chía,3,0,1,5432
6062,persona_6062,21,M,Zipa,1,1,2,3840
6063,persona_6063,38,F,Chía,3,3,0,2697
6064,persona_6064,58,M,Zipa,1,3,1,5049
6065,persona_6065,36,M,Tenjo,1,2,2,4170
6066,persona_6066,24,F,Bogotá,2,1,2,6982
6067,persona_6067,28,M,Cajica,2,3,1,5439
6068,persona_6068,46,M,Bogotá,1,3,2,6505
6069,persona_6069,50,F,Tenjo,0,1,2,6873
6070,persona_6070,25,M,Bogotá,0,5,1,1700
6071,persona_6071,52,M,Bogotá,0,2,0,1000
6072,persona_6072,65,M,Tenjo,1,2,2,2998
6073,persona_6073,53,F,Zipa,0,2,0,2911
6074,persona_6074,53,M,Zipa,0,4,2,3998
6075,persona_6075,25,F,Zipa,0,2,1,5678
6076,persona_6076,29,M,Tenjo,3,1,2,2190
6077,persona_6077,66,M,Tenjo,2,1,1,2357
6078,persona_6078,28,M,Cajica,2,3,2,3888
6079,persona_6079,28,F,Tenjo,3,3,0,3042
6080,persona_6080,65,F,Bogotá,3,2,1,3746
6081,persona_6081,38,F,Chía,2,0,1,6475
6082,persona_6082,41,F,Zipa,2,0,1,4299
6083,persona_6083,63,M,Bogotá,0,4,1,5636
6084,persona_6084,32,M,Bogotá,3,0,2,983
6085,persona_6085,64,F,Zipa,1,5,2,5172
6086,persona_6086,52,M,Zipa,2,0,2,4535
6087,persona_6087,43,M,Chía,1,2,0,3141
6088,persona_6088,21,F,Cajica,0,5,0,1231
6089,persona_6089,59,M,Zipa,3,4,2,2587
6090,persona_6090,46,M,Tenjo,3,0,2,1050
6091,persona_6091,43,F,Bogotá,3,3,2,2687
6092,persona_6092,21,F,Zipa,1,4,2,6712
6093,persona_6093,49,M,Tenjo,0,2,0,5422
6094,persona_6094,60,F,Chía,2,2,0,6915
6095,persona_6095,20,F,Tenjo,1,2,2,4793
6096,persona_6096,61,F,Bogotá,2,2,0,4578
6097,persona_6097,51,M,Bogotá,3,2,2,6464
6098,persona_6098,24,M,Tenjo,0,0,1,5651
6099,persona_6099,59,M,Cajica,0,3,1,1359
6100,persona_6100,24,M,Chía,0,2,1,3216
6101,persona_6101,61,F,Chía,0,1,1,1217
6102,persona_6102,53,M,Tenjo,3,4,0,2514
6103,persona_6103,63,M,Tenjo,0,5,1,3515
6104,persona_6104,31,F,Zipa,1,1,0,4441
6105,persona_6105,55,M,Cajica,0,4,0,2228
6106,persona_6106,43,F,Tenjo,1,2,1,1522
6107,persona_6107,55,F,Bogotá,3,5,1,6085
6108,persona_6108,51,M,Chía,2,1,1,943
6109,persona_6109,49,M,Bogotá,0,4,2,5004
6110,persona_6110,55,M,Tenjo,2,2,1,1099
6111,persona_6111,53,F,Tenjo,3,5,0,6051
6112,persona_6112,54,M,Chía,1,3,2,4272
6113,persona_6113,40,M,Zipa,3,2,0,1388
6114,persona_6114,64,F,Tenjo,3,3,2,3686
6115,persona_6115,30,F,Bogotá,0,1,1,2592
6116,persona_6116,50,M,Chía,1,5,2,3154
6117,persona_6117,20,F,Chía,3,2,0,4310
6118,persona_6118,24,F,Bogotá,0,3,2,2792
6119,persona_6119,64,M,Cajica,2,0,1,2781
6120,persona_6120,48,M,Bogotá,2,1,0,6115
6121,persona_6121,36,M,Bogotá,3,4,1,5803
6122,persona_6122,27,M,Cajica,3,0,0,6152
6123,persona_6123,32,M,Chía,3,5,2,2472
6124,persona_6124,26,F,Zipa,1,0,2,917
6125,persona_6125,43,F,Chía,3,0,1,4128
6126,persona_6126,37,F,Chía,2,3,2,4764
6127,persona_6127,37,M,Zipa,0,5,2,3776
6128,persona_6128,35,M,Zipa,3,2,1,3337
6129,persona_6129,39,F,Cajica,2,3,0,4725
6130,persona_6130,59,M,Chía,0,3,0,2576
6131,persona_6131,50,F,Zipa,2,1,1,1162
6132,persona_6132,57,F,Bogotá,3,4,1,1941
